"id","country_name","total_cases","new_cases","active_cases","total_deaths","new_deaths","total_recovered","serious_critical","region","total_cases_per1m","record_date"
"133134","USA","34,717","1,171","34,087","452","33","178","795",,"105","2020-03-23 05:00:02.347"
"133327","USA","34,717","1,171","34,087","452","33","178","795",,"105","2020-03-23 05:10:02.388"
"133520","USA","34,717","1,171","34,087","452","33","178","795",,"105","2020-03-23 05:20:02.591"
"133713","USA","34,755","1,209","34,125","452","33","178","795",,"105","2020-03-23 05:30:02.554"
"133906","USA","34,755","1,209","34,125","452","33","178","795",,"105","2020-03-23 05:40:02.191"
"134099","USA","34,758","1,212","34,128","452","33","178","795",,"105","2020-03-23 05:50:01.741"
"134292","USA","34,758","1,212","34,128","452","33","178","795",,"105","2020-03-23 06:00:01.967"
"134485","USA","34,900","1,354","34,265","457","38","178","795",,"105","2020-03-23 06:10:01.821"
"134678","USA","34,901","1,355","34,266","457","38","178","795",,"105","2020-03-23 06:20:02.087"
"134871","USA","35,056","1,510","34,421","457","38","178","795",,"106","2020-03-23 06:30:02.225"
"135064","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 06:40:01.869"
"135257","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 06:50:02.3"
"135450","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 07:00:01.638"
"135643","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 07:10:02.063"
"135836","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 07:20:02.094"
"136029","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 07:30:01.782"
"136222","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 07:40:01.625"
"136415","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 07:50:02.367"
"136608","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 08:00:02.076"
"136801","USA","35,060","1,514","34,425","457","38","178","795",,"106","2020-03-23 08:10:02.4"
"136994","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 08:30:02.196"
"137187","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 08:40:01.781"
"137380","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 08:50:02.437"
"137573","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 09:00:01.915"
"137766","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 09:10:01.846"
"137959","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 09:20:02.077"
"138152","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 09:30:02.13"
"138345","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 09:40:02.332"
"138538","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 09:50:02.443"
"138731","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 10:00:02.551"
"138924","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 10:10:01.713"
"139117","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 10:20:02.121"
"139310","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 10:30:02.602"
"139503","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 10:50:02.503"
"139696","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 11:00:02.081"
"139889","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 11:10:02.303"
"140082","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 11:20:02.153"
"140275","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 11:30:02.106"
"140468","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 11:40:01.639"
"140661","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 11:50:01.574"
"140854","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 12:00:02.335"
"141047","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 12:10:02.42"
"141240","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 12:20:01.995"
"141433","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 12:30:02.34"
"141626","USA","35,070","1,524","34,434","458","39","178","795",,"106","2020-03-23 12:40:02.13"
"141819","USA","35,075","1,529","34,439","458","39","178","795",,"106","2020-03-23 12:50:01.78"
"142012","USA","35,075","1,529","34,439","458","39","178","795",,"106","2020-03-23 13:00:02.487"
"142205","USA","35,075","1,529","34,439","458","39","178","795",,"106","2020-03-23 13:10:02.315"
"142398","USA","35,075","1,529","34,439","458","39","178","795",,"106","2020-03-23 13:20:02.142"
"142591","USA","35,075","1,529","34,439","458","39","178","795",,"106","2020-03-23 13:30:02.544"
"142784","USA","35,075","1,529","34,439","458","39","178","795",,"106","2020-03-23 13:40:02.157"
"142977","USA","35,079","1,533","34,443","458","39","178","795",,"106","2020-03-23 13:50:02.122"
"143170","USA","35,079","1,533","34,443","458","39","178","795",,"106","2020-03-23 14:00:02.245"
"143363","USA","35,079","1,533","34,443","458","39","178","795",,"106","2020-03-23 14:10:01.901"
"143556","USA","35,121","1,575","34,485","458","39","178","795",,"106","2020-03-23 14:20:02.629"
"143750","USA","35,121","1,575","34,485","458","39","178","795",,"106","2020-03-23 14:30:02.028"
"143944","USA","35,121","1,575","34,485","458","39","178","795",,"106","2020-03-23 14:40:02.291"
"144138","USA","35,179","1,633","34,542","459","40","178","795",,"106","2020-03-23 14:50:02.124"
"144332","USA","35,179","1,633","34,542","459","40","178","795",,"106","2020-03-23 15:00:02.206"
"144526","USA","35,230","1,684","34,587","459","40","184","795",,"106","2020-03-23 15:10:02.074"
"144720","USA","35,232","1,686","34,589","459","40","184","795",,"106","2020-03-23 15:20:02.36"
"144914","USA","39,207","5,661","38,557","466","47","184","621",,"118","2020-03-23 15:30:02.176"
"145108","USA","39,371","5,825","38,720","467","48","184","621",,"119","2020-03-23 15:40:01.964"
"145302","USA","39,371","5,825","38,720","467","48","184","621",,"119","2020-03-23 15:50:02.976"
"145496","USA","39,371","5,825","38,720","467","48","184","1,040",,"119","2020-03-23 16:00:02.106"
"145691","USA","39,389","5,843","38,735","467","48","187","1,040",,"119","2020-03-23 16:10:02.302"
"145886","USA","39,389","5,843","38,735","467","48","187","1,040",,"119","2020-03-23 16:20:02.823"
"146081","USA","40,550","7,004","39,890","473","54","187","1,040",,"123","2020-03-23 16:30:01.597"
"146276","USA","40,747","7,201","40,081","479","60","187","1,040",,"123","2020-03-23 16:40:01.886"
"146471","USA","40,791","7,245","40,125","479","60","187","1,040",,"123","2020-03-23 16:50:02.096"
"146666","USA","40,841","7,295","40,171","483","64","187","1,040",,"123","2020-03-23 17:00:01.9"
"146861","USA","40,841","7,295","40,171","483","64","187","1,040",,"123","2020-03-23 17:10:01.621"
"147056","USA","40,841","7,295","40,171","483","64","187","1,040",,"123","2020-03-23 17:20:01.977"
"147251","USA","40,855","7,309","40,185","483","64","187","1,040",,"123","2020-03-23 17:30:01.995"
"147446","USA","40,855","7,309","40,185","483","64","187","1,040",,"123","2020-03-23 17:40:02.463"
"147642","USA","40,855","7,309","40,184","484","65","187","1,040",,"123","2020-03-23 17:50:02.158"
"147838","USA","41,342","7,796","40,657","498","79","187","1,040",,"125","2020-03-23 18:00:02.364"
"148034","USA","41,526","7,980","40,838","501","82","187","1,040",,"125","2020-03-23 18:10:03.308"
"148230","USA","41,569","8,023","40,878","504","85","187","1,040",,"126","2020-03-23 18:20:02.357"
"148426","USA","41,569","8,023","40,878","504","85","187","1,040",,"126","2020-03-23 18:30:01.988"
"148622","USA","41,569","8,023","40,878","504","85","187","1,040",,"126","2020-03-23 18:40:02.347"
"148818","USA","41,569","8,023","40,878","504","85","187","1,040",,"126","2020-03-23 18:50:02.07"
"149014","USA","41,569","8,023","40,878","504","85","187","1,040",,"126","2020-03-23 19:00:01.746"
"149210","USA","41,569","8,023","40,878","504","85","187","1,040",,"126","2020-03-23 19:10:01.662"
"149406","USA","41,569","8,023","40,878","504","85","187","1,040",,"126","2020-03-23 19:20:01.809"
"149602","USA","41,569","8,023","40,878","504","85","187","1,040",,"126","2020-03-23 19:40:01.605"
"149798","USA","41,901","8,355","41,207","507","88","187","1,040",,"127","2020-03-23 19:50:01.967"
"149994","USA","42,032","8,486","41,337","508","89","187","1,040",,"127","2020-03-23 20:00:02.445"
"150190","USA","42,032","8,486","41,229","508","89","295","1,040",,"127","2020-03-23 20:10:02.476"
"150386","USA","42,163","8,617","41,356","512","93","295","1,040",,"127","2020-03-23 20:20:01.798"
"150582","USA","42,163","8,617","41,356","512","93","295","1,040",,"127","2020-03-23 20:30:02.343"
"150778","USA","42,163","8,617","41,356","512","93","295","1,040",,"127","2020-03-23 20:40:01.916"
"150974","USA","42,443","8,897","41,631","517","98","295","1,040",,"128","2020-03-23 20:50:02.503"
"151170","USA","42,443","8,897","41,631","517","98","295","1,040",,"128","2020-03-23 21:00:01.774"
"151366","USA","42,443","8,897","41,631","517","98","295","1,040",,"128","2020-03-23 21:10:01.765"
"151562","USA","42,484","8,938","41,672","517","98","295","1,040",,"128","2020-03-23 21:20:02.201"
"151758","USA","42,751","9,205","41,937","519","100","295","1,040",,"129","2020-03-23 21:30:01.834"
"151954","USA","42,751","9,205","41,936","520","101","295","1,040",,"129","2020-03-23 21:40:01.7"
"152150","USA","42,839","9,293","42,022","522","103","295","1,040",,"129","2020-03-23 21:50:02.56"
"152346","USA","42,964","9,418","42,145","524","105","295","1,040",,"130","2020-03-23 22:00:01.775"
"152542","USA","43,022","9,456","42,197","530","117","295","1,040",,"130","2020-03-23 22:10:01.965"
"152738","USA","43,022","9,456","42,197","530","117","295","1,040",,"130","2020-03-23 22:20:02.295"
"152934","USA","43,449","9,883","42,609","545","132","295","1,040",,"131","2020-03-23 22:30:02.256"
"153130","USA","43,449","9,883","42,609","545","132","295","1,040",,"131","2020-03-23 22:40:01.657"
"153326","USA","43,449","9,883","42,609","545","132","295","1,040",,"131","2020-03-23 22:50:01.928"
"153522","USA","43,449","9,883","42,609","545","132","295","1,040",,"131","2020-03-23 23:00:01.927"
"153718","USA","43,449","9,883","42,609","545","132","295","1,040",,"131","2020-03-23 23:10:02.387"
"153914","USA","43,449","9,883","42,609","545","132","295","1,040",,"131","2020-03-23 23:20:02.535"
"154110","USA","43,449","9,883","42,609","545","132","295","1,040",,"131","2020-03-23 23:30:02.045"
"154306","USA","43,469","9,903","42,629","545","132","295","1,040",,"131","2020-03-23 23:40:02.412"
"154502","USA","43,469","9,903","42,629","545","132","295","1,040",,"131","2020-03-23 23:50:01.64"
"154698","USA","43,469","9,903","42,629","545","132","295","1,040",,"131","2020-03-24 00:00:02.416"
"154894","USA","43,537","9,971","42,697","545","132","295","1,040",,"132","2020-03-24 00:10:02.473"
"155090","USA","43,672","10,106","42,832","545","132","295","1,040",,"132","2020-03-24 00:20:02.398"
"155286","USA","43,718","10,152","42,876","547","134","295","1,040",,"132","2020-03-24 00:30:02.606"
"155482","USA","43,718","10,152","42,874","549","136","295","1,040",,"132","2020-03-24 00:40:01.638"
"155678","USA","43,718","10,152","42,871","552","139","295","1,040",,"132","2020-03-24 00:50:01.588"
"155874","USA","43,718","10,152","42,871","552","139","295","1,040",,"132","2020-03-24 01:00:02.229"
"156070","USA","43,721","10,155","42,874","552","139","295","1,040",,"132","2020-03-24 01:10:02.563"
"156266","USA","43,721","10,155","42,874","552","139","295","1,040",,"132","2020-03-24 01:20:02.494"
"156462","USA","43,734","10,168","42,886","553","140","295","1,040",,"132","2020-03-24 01:30:02.072"
"156658","USA","43,734","10,168","42,886","553","140","295","1,040",,"132","2020-03-24 01:40:01.828"
"156854","USA","43,734","10,168","42,886","553","140","295","1,040",,"132","2020-03-24 01:50:02.227"
"157050","USA","43,734","10,168","42,886","553","140","295","1,040",,"132","2020-03-24 02:00:02.164"
"157246","USA","43,734","10,168","42,886","553","140","295","1,040",,"132","2020-03-24 02:10:01.803"
"157442","USA","43,734","","42,886","553","","295","1,040",,"132","2020-03-24 02:20:01.723"
"157638","USA","43,734","","42,886","553","","295","1,040",,"132","2020-03-24 02:30:01.925"
"157834","USA","43,734","","42,886","553","","295","1,040",,"132","2020-03-24 02:40:02.188"
"158030","USA","43,734","","42,886","553","","295","1,040",,"132","2020-03-24 02:50:02.55"
"158226","USA","43,734","","42,886","553","","295","1,040",,"132","2020-03-24 03:00:02.247"
"158422","USA","46,089","2,355","45,215","579","26","295","1,040",,"139","2020-03-24 03:10:02.372"
"158618","USA","46,116","2,382","45,242","579","26","295","1,040",,"139","2020-03-24 03:20:02.434"
"158814","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 03:30:01.631"
"159010","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 03:40:01.877"
"159206","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 03:50:02.013"
"159402","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 04:00:02.48"
"159598","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 04:10:02.29"
"159794","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 04:20:02.35"
"159990","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 04:30:02.532"
"160186","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 04:40:02.124"
"160382","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 04:50:02.249"
"160578","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 05:00:01.646"
"160774","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 05:10:02.043"
"160970","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 05:20:02.402"
"161166","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 05:30:02.249"
"161362","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 05:40:01.63"
"161558","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 05:50:01.94"
"161754","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 06:00:02.486"
"161950","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 06:10:02.333"
"162146","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 06:20:01.835"
"162342","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 06:30:01.777"
"162538","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 06:40:01.669"
"162734","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 06:50:02.262"
"162930","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 07:00:02.574"
"163126","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 07:10:02.237"
"163322","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 07:20:02.171"
"163518","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 07:30:01.84"
"163714","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 07:40:02.041"
"163910","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 07:50:02.607"
"164106","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 08:00:01.897"
"164302","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 08:10:02.423"
"164498","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 08:20:01.945"
"164694","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 08:30:02.618"
"164891","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 08:40:01.664"
"165088","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 08:50:01.78"
"165285","USA","46,145","2,411","45,268","582","29","295","1,040",,"139","2020-03-24 09:00:02.11"
"165482","USA","46,148","2,414","45,271","582","29","295","1,040",,"139","2020-03-24 09:10:01.889"
"165679","USA","46,148","2,414","45,271","582","29","295","1,040",,"139","2020-03-24 09:20:02.547"
"165876","USA","46,148","2,414","45,271","582","29","295","1,040",,"139","2020-03-24 09:30:01.962"
"166073","USA","46,148","2,414","45,271","582","29","295","1,040",,"139","2020-03-24 09:40:01.954"
"166270","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 09:50:01.99"
"166467","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 10:00:01.939"
"166664","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 10:10:02.615"
"166861","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 10:20:02.086"
"167058","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 10:30:02.28"
"167255","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 10:40:01.848"
"167452","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 10:50:02.392"
"167649","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 11:00:02.415"
"167846","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 11:10:02.432"
"168043","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 11:20:02.499"
"168240","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 11:30:01.83"
"168437","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 11:40:01.836"
"168634","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 11:50:01.966"
"168831","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 12:00:02.197"
"169028","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 12:10:02.471"
"169225","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 12:20:01.736"
"169422","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 12:30:02.174"
"169619","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 12:40:02.586"
"169816","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 12:50:02.505"
"170013","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 13:00:01.749"
"170210","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 13:10:02.448"
"170407","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 13:20:02.129"
"170604","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 13:30:02.203"
"170801","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 13:40:02.09"
"170998","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 13:50:02.261"
"171195","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 14:00:01.64"
"171392","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 14:10:02.334"
"171589","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 14:20:02.428"
"171786","USA","46,168","2,434","45,291","582","29","295","1,040",,"139","2020-03-24 14:30:01.861"
"171983","USA","46,274","2,540","45,392","587","34","295","1,040",,"140","2020-03-24 14:40:02.44"
"172180","USA","46,274","2,540","45,391","588","35","295","1,040",,"140","2020-03-24 14:50:01.851"
"172377","USA","46,285","2,551","45,402","588","35","295","1,040",,"140","2020-03-24 15:00:02.517"
"172574","USA","46,285","2,551","45,402","588","35","295","1,040",,"140","2020-03-24 15:10:02.032"
"172771","USA","48,720","4,986","47,837","588","35","295","1,175",,"147","2020-03-24 15:30:02.212"
"172968","USA","48,720","4,986","47,837","588","35","295","1,175",,"147","2020-03-24 15:40:02.344"
"173165","USA","48,778","5,044","47,895","588","35","295","1,175",,"147","2020-03-24 15:50:02.298"
"173362","USA","48,778","5,044","47,895","588","35","295","1,175",,"147","2020-03-24 16:00:01.737"
"173559","USA","48,778","5,044","47,895","588","35","295","1,175",,"147","2020-03-24 16:10:01.927"
"173756","USA","48,778","5,044","47,895","588","35","295","1,175",,"147","2020-03-24 16:20:02.203"
"173953","USA","49,174","5,440","48,263","616","63","295","1,175",,"149","2020-03-24 16:30:02.3"
"174150","USA","49,344","5,610","48,431","616","63","297","1,175",,"149","2020-03-24 16:40:01.634"
"174347","USA","49,594","5,860","48,611","622","69","361","1,175",,"150","2020-03-24 16:50:01.802"
"174544","USA","49,594","5,860","48,611","622","69","361","1,175",,"150","2020-03-24 17:00:03.068"
"174741","USA","49,594","5,860","48,611","622","69","361","1,175",,"150","2020-03-24 17:10:02.415"
"174938","USA","49,594","5,860","48,611","622","69","361","1,175",,"150","2020-03-24 17:20:02.242"
"175135","USA","49,594","5,860","48,611","622","69","361","1,175",,"150","2020-03-24 17:30:01.767"
"175332","USA","49,594","5,860","48,611","622","69","361","1,175",,"150","2020-03-24 17:40:01.917"
"175529","USA","49,594","5,860","48,611","622","69","361","1,175",,"150","2020-03-24 17:50:01.793"
"175726","USA","49,665","5,931","48,682","622","69","361","1,175",,"150","2020-03-24 18:00:02.366"
"175923","USA","49,906","6,172","48,911","634","81","361","1,175",,"151","2020-03-24 18:10:01.667"
"176120","USA","50,029","6,295","49,025","636","83","368","1,175",,"151","2020-03-24 18:20:01.996"
"176317","USA","50,860","7,126","49,839","653","100","368","1,175",,"154","2020-03-24 18:30:02.18"
"176514","USA","50,860","7,126","49,839","653","100","368","1,175",,"154","2020-03-24 18:40:02.393"
"176711","USA","50,982","7,248","49,959","655","102","368","1,175",,"154","2020-03-24 18:41:16.608"
"176908","USA","50,982","7,248","49,959","655","102","368","1,175",,"154","2020-03-24 18:50:01.848"
"177105","USA","51,163","7,429","50,137","658","105","368","1,175",,"155","2020-03-24 19:00:01.776"
"177302","USA","51,678","7,944","50,643","667","114","368","1,175",,"156","2020-03-24 19:10:02.432"
"177499","USA","51,678","7,944","50,643","667","114","368","1,175",,"156","2020-03-24 19:20:01.635"
"177696","USA","51,737","8,003","50,702","667","114","368","1,175",,"156","2020-03-24 19:30:01.85"
"177893","USA","51,737","8,003","50,702","667","114","368","1,175",,"156","2020-03-24 19:40:02.548"
"178090","USA","51,768","8,034","50,731","667","114","370","1,175",,"156","2020-03-24 19:50:02.144"
"178287","USA","52,400","8,666","51,357","673","120","370","1,175",,"158","2020-03-24 20:00:02.519"
"178484","USA","52,400","8,666","51,357","673","120","370","1,175",,"158","2020-03-24 20:10:02.37"
"178681","USA","52,878","9,144","51,826","682","129","370","1,175",,"160","2020-03-24 20:20:02.555"
"178878","USA","52,878","9,144","51,824","684","131","370","1,175",,"160","2020-03-24 20:30:02.294"
"179075","USA","52,921","9,187","51,867","684","131","370","1,175",,"160","2020-03-24 20:40:02.144"
"179272","USA","52,921","9,187","51,867","684","131","370","1,175",,"160","2020-03-24 20:50:01.881"
"179469","USA","52,921","9,187","51,867","684","131","370","1,175",,"160","2020-03-24 21:00:01.637"
"179666","USA","52,922","9,188","51,867","685","132","370","1,175",,"160","2020-03-24 21:10:02.095"
"179863","USA","52,983","9,249","51,928","685","132","370","1,175",,"160","2020-03-24 21:20:01.99"
"180060","USA","52,983","9,249","51,928","685","132","370","1,175",,"160","2020-03-24 21:30:02.143"
"180257","USA","52,983","9,249","51,928","685","132","370","1,175",,"160","2020-03-24 21:40:01.967"
"180454","USA","52,983","9,249","51,928","685","132","370","1,175",,"160","2020-03-24 21:50:02.391"
"180651","USA","52,996","9,262","51,941","685","132","370","1,175",,"160","2020-03-24 22:00:02.132"
"180848","USA","52,996","9,262","51,941","685","132","370","1,175",,"160","2020-03-24 22:10:02.022"
"181045","USA","53,013","9,279","51,958","685","132","370","1,175",,"160","2020-03-24 22:20:01.799"
"181242","USA","53,013","9,279","51,958","685","132","370","1,175",,"160","2020-03-24 22:30:01.678"
"181439","USA","53,013","9,279","51,957","686","133","370","1,175",,"160","2020-03-24 22:40:02.465"
"181637","USA","53,205","9,471","52,148","687","134","370","1,175",,"161","2020-03-24 22:50:02.019"
"181835","USA","53,205","9,471","52,148","687","134","370","1,175",,"161","2020-03-24 23:00:02.214"
"182033","USA","53,205","9,471","52,148","687","134","370","1,175",,"161","2020-03-24 23:10:01.65"
"182231","USA","53,260","9,526","52,201","689","136","370","1,175",,"161","2020-03-24 23:20:01.84"
"182429","USA","53,287","9,553","52,228","689","136","370","1,175",,"161","2020-03-24 23:30:01.933"
"182627","USA","53,358","9,624","52,293","695","142","370","1,175",,"161","2020-03-24 23:40:01.63"
"182825","USA","53,443","9,709","52,377","696","143","370","1,175",,"161","2020-03-24 23:50:02.411"
"183023","USA","53,588","9,854","52,517","696","143","375","1,175",,"162","2020-03-25 00:00:02.126"
"183221","USA","53,595","9,861","52,524","696","143","375","1,175",,"162","2020-03-25 00:10:02.376"
"183419","USA","53,609","9,875","52,533","698","145","378","1,175",,"162","2020-03-25 00:20:01.61"
"183617","USA","53,655","9,921","52,579","698","145","378","1,175",,"162","2020-03-25 00:30:02.194"
"183815","USA","53,655","9,921","52,579","698","145","378","1,175",,"162","2020-03-25 00:40:02.555"
"184013","USA","53,655","9,921","52,579","698","145","378","1,175",,"162","2020-03-25 00:50:02.55"
"184211","USA","53,655","9,921","52,579","698","145","378","1,175",,"162","2020-03-25 01:00:02.36"
"184409","USA","54,338","10,604","53,201","759","206","378","1,175",,"164","2020-03-25 01:10:02.039"
"184607","USA","54,808","11,074","53,655","775","222","378","1,175",,"166","2020-03-25 01:20:02.532"
"184805","USA","54,808","11,074","53,655","775","222","378","1,175",,"166","2020-03-25 01:30:02.159"
"185003","USA","54,808","11,074","53,655","775","222","378","1,175",,"166","2020-03-25 01:40:01.678"
"185201","USA","54,808","11,074","53,655","775","222","378","1,175",,"166","2020-03-25 01:50:02.1"
"185399","USA","54,808","11,074","53,655","775","222","378","1,175",,"166","2020-03-25 02:00:02.404"
"185597","USA","54,808","11,074","53,655","775","222","378","1,175",,"166","2020-03-25 02:10:01.634"
"185795","USA","54,808","11,074","53,655","775","222","378","1,175",,"166","2020-03-25 02:20:02.344"
"185993","USA","54,808","11,074","53,655","775","222","378","1,175",,"166","2020-03-25 02:30:01.72"
"186191","USA","54,823","11,089","53,667","778","225","378","1,175",,"166","2020-03-25 02:40:02.464"
"186389","USA","54,823","","53,667","778","","378","1,175",,"166","2020-03-25 02:50:01.663"
"186587","USA","54,823","","53,667","778","","378","1,175",,"166","2020-03-25 03:00:02.218"
"186785","USA","54,823","","53,667","778","","378","1,175",,"166","2020-03-25 03:10:02.209"
"186983","USA","54,823","","53,667","778","","378","1,175",,"166","2020-03-25 03:20:02.242"
"187181","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 03:30:02.479"
"187379","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 03:40:02.032"
"187577","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 03:50:01.797"
"187775","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 04:00:02.415"
"187973","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 04:10:02.545"
"188171","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 04:30:01.685"
"188369","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 04:40:02.022"
"188567","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 04:50:01.609"
"188765","USA","54,867","44","53,707","782","4","378","1,175",,"166","2020-03-25 05:00:02.062"
"188963","USA","54,881","58","53,721","782","4","378","1,175",,"166","2020-03-25 05:10:02.29"
"189161","USA","54,881","58","53,721","782","4","378","1,175",,"166","2020-03-25 05:20:02.506"
"189359","USA","54,881","58","53,721","782","4","378","1,175",,"166","2020-03-25 05:30:02.017"
